ID,Application_Date,Applicant_Income,Applicant_Age,Loan_Amount,Loan_Term,Credit_Score,Employment_Years,Education_Level,Current_Address_Years,Has_Collateral,Debt_To_Income_Ratio,Approved
19057,2/7/2022,92100,39,152490,3,775,26,Doctoral,4,0,0.469193021,0
13935,2/7/2022,41830,51,104740,2,340,19,Postgraduate,4,0,0.460286029,0
14920,2/7/2022,92490,28,142530,5,558,7,High School,9,0,0.325223382,1
18607,2/7/2022,59180,59,195350,7,532,5,Postgraduate,13,1,0.284156337,1
21035,2/7/2022,47170,32,74480,5,755,9,Postgraduate,3,1,0.176453382,0
6419,2/7/2022,33300,21,119240,5,312,22,Doctoral,1,1,0.69339256,0
7567,2/8/2022,45650,33,247840,7,742,18,Doctoral,9,0,0.073266373,0
19590,2/8/2022,94840,56,103580,9,534,1,High School,13,0,3.282515073,0
21766,2/8/2022,90480,24,161780,8,383,16,Bachelor,4,1,0.879596763,0
5042,2/8/2022,49950,39,297210,8,585,26,Doctoral,7,0,0.074966926,1
15770,2/8/2022,56440,56,110260,4,441,25,Postgraduate,14,1,0.318256466,0
5056,2/8/2022,77150,34,63350,8,276,22,Bachelor,1,1,1.1075106,1
10349,2/8/2022,94140,57,63860,6,250,2,Bachelor,10,0,0.43950861,0
11116,2/8/2022,33680,44,80020,7,528,5,Postgraduate,4,1,3.000954654,1
5584,2/8/2022,60870,45,201140,4,284,17,Bachelor,3,0,0.923476401,0
1657,2/8/2022,47420,39,212020,8,385,20,Postgraduate,9,1,0.222355206,1
9365,2/9/2022,75290,33,123500,1,390,11,Bachelor,8,1,0.854899028,1
4013,2/9/2022,63600,30,262500,2,317,16,Postgraduate,13,1,0.730599848,1
10035,2/9/2022,34730,58,96420,1,542,23,Bachelor,7,1,0.526415691,1
9018,2/9/2022,66750,36,63020,6,666,2,Postgraduate,5,0,0.188080229,0
2099,2/9/2022,31880,52,59700,9,427,28,Doctoral,14,0,1.942561983,1
9557,2/9/2022,89110,46,115670,8,276,22,Bachelor,6,0,0.98881932,1
12643,2/9/2022,51540,40,239540,3,504,28,Postgraduate,6,0,0.173704832,0
21581,2/10/2022,44700,21,263540,1,785,15,Doctoral,8,1,0.335528482,1
9945,2/10/2022,51760,55,159430,9,376,29,Bachelor,9,0,0.461447602,0
16686,2/10/2022,94350,30,192000,4,335,2,Postgraduate,14,1,0.270264609,0
5935,2/10/2022,60930,38,147140,4,408,21,Postgraduate,7,1,0.761505092,1
1846,2/10/2022,58460,38,125880,7,358,3,Bachelor,13,1,0.152340426,1
5937,2/10/2022,65590,36,219540,1,398,11,Postgraduate,1,0,0.27504538,1
6980,2/10/2022,64390,40,83730,2,442,24,High School,1,0,0.702133479,0
1832,2/10/2022,60430,34,123290,4,419,6,Postgraduate,7,0,0.06772009,0
24012,2/10/2022,88370,51,118720,5,485,18,Doctoral,7,1,0.691701999,1
22998,2/10/2022,51900,24,99520,6,302,16,Postgraduate,4,0,0.884864547,1
11611,2/10/2022,59780,33,128200,1,775,20,Postgraduate,4,0,0.133495391,0
19215,2/11/2022,40440,37,269880,5,795,23,Bachelor,6,1,0.589795688,0
16501,2/11/2022,63100,47,50150,5,300,5,Doctoral,4,0,0.245035493,0
16451,2/11/2022,84720,28,84180,3,437,15,Bachelor,10,1,0.901685393,1
13835,2/11/2022,33540,36,70020,7,321,24,Postgraduate,7,0,0.590082079,0
3073,2/11/2022,78240,25,286850,8,665,26,High School,7,1,0.57614792,0
16793,2/14/2022,99300,34,172030,8,311,4,Bachelor,12,0,0.388271135,1
21406,2/14/2022,30380,42,298770,8,499,7,Doctoral,2,0,0.655651521,0
2698,2/14/2022,63990,34,219880,8,283,23,High School,10,1,0.521828872,1
7815,2/14/2022,62410,30,107580,9,528,26,Bachelor,1,1,0.445333985,1
17185,2/15/2022,44130,47,295380,4,775,19,Postgraduate,7,0,0.510950662,0
9195,2/15/2022,94780,22,178630,8,557,12,Postgraduate,5,1,0.289698533,1
21637,2/15/2022,44120,34,173210,7,279,22,Doctoral,1,0,0.47959549,1
4698,2/15/2022,40840,22,103910,6,713,3,Postgraduate,1,0,0.317846378,1
2356,2/15/2022,42130,52,299640,3,599,12,Bachelor,6,0,0.559974425,0
7525,2/15/2022,87100,27,285930,8,623,3,Bachelor,9,1,0.642403117,0
1275,2/15/2022,77860,24,65130,6,537,21,Postgraduate,8,0,0.848579041,0
7963,2/15/2022,33980,23,298790,1,594,12,Postgraduate,12,0,0.405820041,1
17620,2/16/2022,78310,34,252390,3,793,19,Postgraduate,11,0,0.382977571,0
14506,2/16/2022,49820,24,241490,9,786,15,Bachelor,10,0,3.554645781,0
17903,2/16/2022,46060,26,222300,7,629,28,Postgraduate,1,1,0.304602719,0
10217,2/16/2022,49670,47,145240,1,658,9,Doctoral,14,0,0.456538171,1
14410,2/16/2022,31790,56,147510,4,320,15,Postgraduate,7,0,0.091365083,0
9878,2/16/2022,94420,27,206110,3,497,25,Postgraduate,4,0,2.417480591,0
9041,2/16/2022,30270,55,205250,8,367,18,High School,6,0,1.714023495,0
10663,2/16/2022,63670,37,143210,7,465,10,Postgraduate,10,0,0.516787507,1
23434,2/16/2022,80590,24,244950,1,542,20,Postgraduate,1,0,0.357327849,1
14644,2/16/2022,55800,47,172470,7,440,9,High School,6,1,0.183510454,1
22435,2/16/2022,61380,37,230690,9,508,1,Bachelor,7,0,0.689325923,0
12370,2/16/2022,64940,23,290660,1,725,20,Postgraduate,9,0,0.109908095,1
13516,2/16/2022,56790,26,83350,2,663,22,Doctoral,12,0,0.922215557,1
13908,2/17/2022,87740,22,272540,1,592,15,Bachelor,9,0,0.142560629,0
10874,2/17/2022,52180,43,246470,3,396,17,Bachelor,6,1,0.424371786,1
1832,2/17/2022,50120,54,151010,5,396,29,Postgraduate,14,0,0.579394693,0
17228,2/17/2022,61590,47,143180,4,618,10,Bachelor,11,1,0.882790781,1
20286,2/17/2022,62410,23,116010,8,634,9,Bachelor,7,0,0.757775761,0
7787,2/17/2022,91280,50,271240,2,439,12,Postgraduate,9,1,1.431449188,1
24228,2/17/2022,85570,48,167940,3,459,16,Postgraduate,13,1,0.575112206,1
9217,2/17/2022,58120,47,86540,3,390,4,Postgraduate,6,0,0.717644828,1
15300,2/17/2022,64610,51,109680,6,376,6,Bachelor,2,1,0.320777399,1
18079,2/17/2022,99870,55,144390,7,381,14,Doctoral,14,0,0.374006692,0
6954,2/17/2022,32440,39,171670,9,762,22,Bachelor,6,0,0.95064058,1
8423,2/17/2022,65170,33,152900,1,747,20,Bachelor,13,1,0.4632676,0
21777,2/17/2022,57600,36,188510,1,558,8,High School,5,0,0.26932416,0
15589,2/21/2022,81530,22,127620,6,339,2,Postgraduate,9,1,0.238378264,0
12350,2/21/2022,57790,23,156570,6,508,20,Bachelor,13,1,0.696575639,1
14648,2/22/2022,99320,29,238570,2,608,24,Doctoral,7,1,1.981290926,0
19279,2/22/2022,49050,32,169520,5,436,11,Doctoral,5,0,0.484061658,0
23395,2/22/2022,34990,53,94080,2,529,29,Postgraduate,13,1,0.365649904,0
4427,2/22/2022,46840,27,126310,9,738,18,Postgraduate,13,1,2.523477452,1
2241,2/22/2022,71910,32,140650,3,437,1,Bachelor,7,1,0.244334324,0
17915,2/22/2022,91130,54,158320,6,295,27,Doctoral,8,0,1.998547567,0
13251,2/22/2022,66970,49,50870,1,252,24,High School,1,1,0.522617259,1
24402,2/22/2022,40360,24,76010,1,399,13,Bachelor,8,0,0.383106848,0
8195,2/22/2022,85970,58,59870,1,743,28,Doctoral,9,0,0.551235465,0
19360,2/22/2022,77550,42,256240,7,281,11,Postgraduate,12,1,0.60354757,1
19101,2/22/2022,74790,32,260870,6,389,22,Postgraduate,4,1,2.253495983,1
16888,2/22/2022,72960,30,204920,7,300,22,Bachelor,4,0,0.414010358,0
13375,2/22/2022,98870,44,286010,1,407,7,Bachelor,11,1,0.664305047,0
11480,2/22/2022,50840,47,159740,5,398,1,Bachelor,3,0,0.708497127,0
8586,2/23/2022,59060,54,238920,1,513,5,High School,6,0,0.883460332,0
1891,2/23/2022,70540,41,228450,5,498,1,Doctoral,2,1,0.699826794,1
10178,2/23/2022,36300,50,111450,9,619,2,Bachelor,12,0,0.829115029,0
4066,2/23/2022,81740,21,149010,4,367,8,Bachelor,1,1,1.123676408,0
1509,2/23/2022,40790,35,54370,7,609,14,Bachelor,13,1,0.276697531,1
13818,2/23/2022,34130,57,250040,6,507,14,Postgraduate,5,1,1.440897931,1
5171,2/23/2022,68180,57,220490,9,368,7,Bachelor,1,0,0.887780549,0
19604,2/24/2022,64640,28,256740,7,510,2,Bachelor,2,1,0.647357831,1
6641,2/24/2022,47890,25,186490,7,698,22,Bachelor,14,0,1.0117634,0
8427,2/24/2022,78860,52,89750,8,736,15,Postgraduate,9,1,0.068601449,1
10994,2/24/2022,82150,38,112330,1,692,3,Postgraduate,13,1,0.201456311,1
17548,2/24/2022,76160,41,241580,9,440,4,Doctoral,6,1,1.356254272,1
9976,2/24/2022,50280,51,233740,4,326,14,Doctoral,8,0,0.395787945,0
9554,2/24/2022,38360,26,63570,2,433,9,High School,10,1,1.546736882,0
10773,2/24/2022,92330,46,289020,2,786,24,High School,13,0,0.703878031,1
12671,2/24/2022,86600,56,209540,6,534,12,Postgraduate,6,0,0.083485124,0
21137,2/24/2022,85880,56,198190,5,773,2,Postgraduate,3,1,2.167168171,1
14155,2/24/2022,49220,24,273330,4,575,3,High School,3,1,0.237699355,1
1108,2/24/2022,50310,55,205930,1,528,23,Postgraduate,14,1,0.729880891,1
7540,2/24/2022,48940,42,176220,7,444,10,Postgraduate,10,1,0.101489506,1
6551,2/24/2022,69200,25,260470,4,332,19,Doctoral,11,1,0.159691027,1
19075,2/25/2022,38470,22,65240,5,273,12,Postgraduate,13,1,0.637675482,1
23868,2/25/2022,40160,59,208180,3,462,17,Bachelor,11,1,0.468603392,1
18211,2/25/2022,71210,44,235830,7,673,13,Bachelor,6,0,0.323830059,0
16941,2/25/2022,44140,56,234030,4,643,19,Postgraduate,2,1,0.891167513,1
22359,2/25/2022,95640,48,94060,4,581,25,Postgraduate,2,0,0.478771229,0
14108,2/25/2022,62030,58,203250,8,781,9,Postgraduate,4,0,0.648548982,0
15135,2/28/2022,84160,42,178410,7,579,25,Postgraduate,7,1,0.386646548,0
24050,2/28/2022,82940,28,51600,2,736,24,Doctoral,14,0,1.099697885,0
3771,2/28/2022,61300,43,130310,6,702,21,Doctoral,11,1,0.654236922,1
17121,2/28/2022,79270,51,162380,2,632,3,Postgraduate,3,0,0.963995838,1
1311,2/28/2022,86580,37,129630,7,430,11,Bachelor,2,1,0.44562513,1
8735,2/28/2022,45030,45,264830,3,373,17,Postgraduate,4,0,0.399259488,0
23471,2/28/2022,61480,42,175350,7,643,10,Doctoral,8,1,3.691290824,0
20230,2/28/2022,54360,53,134480,8,413,20,Postgraduate,7,0,0.116947699,0
19228,2/28/2022,45130,30,240470,7,478,11,Postgraduate,3,0,0.540530627,1
3970,2/28/2022,35890,50,290050,1,646,10,Bachelor,3,0,0.526035601,1
20178,3/1/2022,45820,55,243630,8,672,6,Bachelor,7,0,0.34345098,0
2959,3/1/2022,37240,21,247830,6,335,6,Doctoral,3,1,0.064619943,1
9099,3/1/2022,70280,25,237240,7,387,10,Bachelor,6,1,0.563558651,1
19223,3/1/2022,99640,28,155560,8,621,26,Bachelor,7,1,0.814086036,0
20337,3/1/2022,56410,23,210190,4,774,19,Bachelor,3,0,0.228720875,1
13886,3/1/2022,95880,21,153850,5,731,3,Postgraduate,7,0,3.364527629,0
10285,3/1/2022,43210,26,91110,8,473,25,Bachelor,6,0,0.260058181,1
3892,3/1/2022,85460,26,168340,8,467,7,Doctoral,2,1,0.213510449,1
8874,3/1/2022,93730,44,72000,4,675,23,Bachelor,13,0,1.150668287,1
4860,3/1/2022,89660,51,175170,9,374,17,Postgraduate,6,0,2.168074094,0
14843,3/2/2022,31450,58,142260,4,562,3,Doctoral,10,1,0.301168014,1
9205,3/2/2022,36630,37,227160,4,400,17,Postgraduate,1,1,1.396004025,1
8085,3/2/2022,35880,50,78330,5,635,20,High School,13,1,0.658587632,1
9349,3/2/2022,60400,48,258070,6,258,18,Postgraduate,2,1,0.110442052,1
17549,3/2/2022,59510,38,273340,9,587,16,Bachelor,11,0,1.541610918,0
3064,3/2/2022,82970,25,201570,3,277,25,Postgraduate,9,0,0.888389207,0
7117,3/2/2022,94720,55,94750,2,743,16,High School,2,0,0.538253728,0
1772,3/2/2022,75430,24,291530,2,453,12,Bachelor,14,1,0.060508862,1
7981,3/2/2022,94330,23,102590,5,675,15,Postgraduate,5,0,0.357657326,1
22717,3/2/2022,46600,49,164250,4,503,5,Doctoral,14,0,0.887766149,1
13935,3/2/2022,57990,36,231520,9,596,16,Postgraduate,12,1,0.430111841,1
11773,3/2/2022,50800,47,98760,8,322,12,High School,3,1,0.363839579,1
7129,3/2/2022,42170,57,88710,8,413,3,Doctoral,14,0,1.126642772,0
11219,3/2/2022,68210,55,249930,2,662,22,Doctoral,2,1,0.303154518,0
8856,3/2/2022,94050,29,136960,9,746,25,Bachelor,3,0,1.313188158,1
12440,3/3/2022,96690,45,199270,8,390,7,Doctoral,4,1,0.151045603,1
13316,3/3/2022,70480,52,299060,7,758,12,Postgraduate,1,1,0.21224737,1
5608,3/3/2022,38540,40,235340,6,415,26,Bachelor,13,0,0.387603368,1
22579,3/3/2022,84020,52,258260,2,392,16,Postgraduate,10,1,0.349099419,1
22071,3/3/2022,71860,44,141840,2,699,7,Postgraduate,12,1,0.335582736,1
6425,3/3/2022,30790,26,149360,3,711,9,Bachelor,2,1,1.443311874,1
11315,3/3/2022,64510,36,258200,4,412,25,Doctoral,14,1,0.134866776,1
15576,3/3/2022,83560,39,163800,2,277,19,Bachelor,7,0,0.828616352,1
14884,3/4/2022,43430,29,82620,6,447,15,Bachelor,5,1,0.185572568,1
16649,3/7/2022,38070,42,75930,7,512,18,Postgraduate,11,1,0.152565609,1
23785,3/7/2022,80380,53,281720,2,648,13,Postgraduate,3,1,0.44574437,1
8078,3/7/2022,95930,40,133170,6,661,23,Postgraduate,5,0,0.325049421,1
14775,3/7/2022,40170,23,58620,7,492,14,Bachelor,5,0,1.496348047,0
10670,3/7/2022,55910,43,226900,8,454,8,Postgraduate,9,0,1.054193232,0
1279,3/7/2022,64270,44,205480,9,489,1,Bachelor,8,0,1.473121473,0
20042,3/7/2022,93560,44,243680,6,631,18,Bachelor,8,1,0.228916416,0
22507,3/7/2022,38900,30,125820,1,656,14,Bachelor,10,0,0.287379012,0
3341,3/7/2022,80860,44,150030,2,256,22,Doctoral,13,0,0.163418751,0
18552,3/8/2022,38020,27,269640,1,686,24,Postgraduate,5,1,0.840454457,1
9510,3/8/2022,52090,44,211240,9,515,5,Bachelor,3,0,0.810270357,1
5131,3/8/2022,39830,50,298280,9,746,1,High School,11,0,0.461809754,1
17817,3/9/2022,58310,30,142600,6,477,27,Bachelor,1,1,0.421108118,0
12542,3/10/2022,45740,29,192050,9,649,24,Bachelor,10,0,0.977985612,0
24347,3/10/2022,33660,40,78910,1,390,24,Doctoral,3,1,0.348597245,1
12299,3/10/2022,44080,56,249010,9,621,12,Postgraduate,9,1,0.09850195,1
4730,3/10/2022,36340,24,267190,3,592,19,Bachelor,3,1,0.060055946,1
16723,3/10/2022,36930,23,228680,9,265,10,Bachelor,2,1,1.078741065,1
10581,3/10/2022,92600,56,254350,7,300,28,Postgraduate,5,0,0.443634536,0
11311,3/11/2022,73070,38,105330,1,315,21,Bachelor,10,1,0.264887692,0
3165,3/11/2022,88940,55,75470,6,390,22,Bachelor,6,0,0.180652681,0
18304,3/11/2022,30250,45,235050,6,542,4,Bachelor,8,0,0.519707086,1
24468,3/11/2022,47930,43,231300,4,692,28,Bachelor,4,0,0.3026017,1
20580,3/11/2022,60230,39,64990,1,699,6,Postgraduate,12,1,1.488750339,1
11873,3/11/2022,90050,50,255030,3,667,12,Postgraduate,9,1,1.688020627,1
13127,3/11/2022,96380,53,80880,2,455,13,Postgraduate,14,0,0.564261911,1
16797,3/11/2022,71140,57,217050,9,609,28,Postgraduate,2,1,0.580316241,1
11952,3/11/2022,70060,46,165340,3,754,5,Bachelor,3,0,1.325839725,0
23412,3/11/2022,85860,47,97420,6,375,15,Bachelor,10,1,1.810944105,0
23687,3/11/2022,31840,26,57080,6,497,2,Doctoral,11,0,0.295304711,1
12668,3/11/2022,82480,34,193050,1,303,22,Bachelor,9,1,0.47752809,1
6138,3/14/2022,36480,31,51210,3,693,25,Postgraduate,2,1,0.567227743,1
17146,3/14/2022,42990,40,64620,6,502,28,Postgraduate,9,1,1.384933249,1
14611,3/14/2022,33610,46,241150,4,357,25,Doctoral,13,0,1.418939685,1
1951,3/14/2022,73320,56,96770,4,594,21,Postgraduate,8,1,4.165911151,1
14539,3/14/2022,57790,57,191740,1,649,3,Postgraduate,11,1,0.54356372,1
8540,3/14/2022,75760,26,274330,7,328,20,Postgraduate,7,0,0.358037259,0
4749,3/14/2022,93240,34,160030,6,489,14,Doctoral,14,1,0.630327963,1
12138,3/14/2022,53650,53,248790,4,443,26,Bachelor,11,0,0.620562799,1
13690,3/14/2022,65730,38,110420,4,667,7,Postgraduate,9,0,0.691735404,0
6952,3/14/2022,56590,53,112600,5,580,22,Doctoral,5,0,0.134976094,0
16829,3/15/2022,43590,47,107140,7,472,4,Postgraduate,10,1,0.456133502,1
21066,3/15/2022,56400,22,248990,4,413,17,Postgraduate,1,1,0.275685558,1
12320,3/15/2022,90480,55,228650,9,394,22,Postgraduate,5,1,1.645553305,0
4640,3/15/2022,58150,54,252390,9,420,9,Bachelor,9,1,0.371320671,1
24411,3/15/2022,57620,29,298090,6,478,15,Bachelor,5,1,0.520640532,0
1136,3/15/2022,63930,33,84390,5,603,14,Doctoral,6,1,0.466185029,1
2950,3/15/2022,69430,52,87990,2,497,3,Bachelor,7,0,0.419220779,0
9013,3/16/2022,36810,56,98610,4,651,27,High School,4,1,1.335424509,1
19299,3/16/2022,95830,45,199440,7,258,5,Bachelor,12,0,0.413141845,1
2759,3/16/2022,68210,42,247780,2,291,21,Bachelor,4,1,0.839490446,1
11464,3/16/2022,41510,28,209730,3,395,15,Bachelor,1,1,1.233118027,1
4861,3/17/2022,64150,33,95550,2,349,14,Postgraduate,7,1,0.099626646,0
22150,3/17/2022,54710,55,237020,5,256,29,Bachelor,13,0,0.797061366,0
4137,3/17/2022,85590,26,97550,2,770,10,Doctoral,12,1,0.308907655,1
20181,3/17/2022,31960,29,260740,2,394,20,Bachelor,5,0,0.143656242,0
6703,3/17/2022,72120,31,197740,8,383,21,High School,11,0,0.410714286,0
3565,3/17/2022,65640,52,214530,9,575,8,Doctoral,3,0,0.127393968,0
19664,3/17/2022,87770,35,241020,9,284,23,High School,12,1,1.286210222,1
22185,3/17/2022,69160,48,205750,1,565,18,High School,6,0,0.346671584,0
21472,3/17/2022,97690,43,117350,8,735,27,Bachelor,6,0,0.296152581,1
17828,3/17/2022,77390,54,60770,7,291,15,Postgraduate,4,0,0.255033894,1
3035,3/17/2022,80740,54,187990,2,315,13,Postgraduate,14,0,0.54645366,0
19124,3/18/2022,61880,51,170070,8,725,2,Doctoral,12,1,0.604047514,1
23526,3/21/2022,76090,50,159020,1,740,5,Doctoral,1,1,0.212118787,1
12577,3/21/2022,91360,45,135280,5,569,18,Doctoral,6,1,0.867936194,1
17541,3/21/2022,47790,26,209400,2,342,11,Postgraduate,11,0,0.885271318,0
17461,3/21/2022,35350,44,245150,8,535,10,Postgraduate,1,1,0.446852922,1
1495,3/22/2022,45520,40,74380,5,301,17,Doctoral,12,1,2.416948008,1
3629,3/22/2022,57000,55,175100,6,340,14,Bachelor,13,0,0.476767888,1
20756,3/22/2022,91980,37,176790,6,417,20,Postgraduate,3,1,0.48228796,0
19045,3/22/2022,55340,52,208330,1,330,12,High School,9,0,0.274528758,0
12004,3/22/2022,85440,50,98630,5,576,12,Bachelor,9,1,2.043024772,0
15001,3/22/2022,56990,58,73480,2,630,24,Doctoral,8,1,0.510060833,1
2286,3/22/2022,33910,49,146190,1,753,29,Doctoral,2,0,0.309050362,0
24345,3/22/2022,53320,22,104940,4,773,2,Postgraduate,9,1,0.615995797,1
2604,3/22/2022,46360,30,260400,9,506,4,Bachelor,12,1,0.392786805,1
22659,3/23/2022,61360,28,127870,3,655,5,Bachelor,13,0,1.26674277,0
7015,3/23/2022,90430,50,230500,2,548,2,Bachelor,2,1,0.054485674,0
5942,3/23/2022,30970,55,240290,7,253,17,Postgraduate,3,1,1.255793451,1
23602,3/23/2022,74310,51,282940,6,390,15,Postgraduate,11,0,0.602505852,0
18915,3/24/2022,72750,53,63660,5,268,13,Postgraduate,5,0,0.880714879,1
9818,3/24/2022,36850,50,55010,7,704,15,High School,1,0,1.62953271,0
6398,3/24/2022,80560,48,51230,2,799,21,Bachelor,10,1,0.665608885,1
6384,3/24/2022,60940,47,209030,8,724,19,Postgraduate,10,0,0.271857217,1
20510,3/24/2022,98380,59,66760,5,463,14,Doctoral,5,0,1.304432066,0
5657,3/24/2022,33460,29,220410,5,370,28,Postgraduate,9,0,0.493732241,1
12728,3/24/2022,47740,39,266310,7,714,21,Postgraduate,2,1,0.183391003,1
2542,3/24/2022,83630,38,165670,4,424,20,Bachelor,1,1,0.204765031,1
6597,3/24/2022,57750,31,241000,2,522,7,High School,8,1,0.197089839,1
14645,3/25/2022,35110,57,139800,6,654,7,Doctoral,2,0,0.33040377,0
1335,3/25/2022,80030,21,291550,5,756,24,Postgraduate,6,1,0.191341705,0
22675,3/25/2022,76310,31,98380,6,291,12,Postgraduate,12,0,0.512791991,0
18029,3/25/2022,51030,29,187200,6,251,3,Bachelor,11,1,0.480054552,1
13987,3/25/2022,31690,54,244430,7,428,16,Doctoral,7,0,0.936693548,1
15193,3/25/2022,87750,48,295440,7,251,3,Postgraduate,12,1,0.216625464,0
3559,3/25/2022,49560,27,172750,1,523,5,Doctoral,3,1,0.305177665,1
14762,3/25/2022,70130,55,120050,4,286,3,High School,8,1,0.353248381,1
5474,3/25/2022,61000,30,294470,6,421,5,Bachelor,3,0,3.014574518,0
15956,3/25/2022,51060,37,291250,1,566,27,Postgraduate,12,1,0.453899383,1
20224,3/28/2022,73720,32,162680,6,682,24,Postgraduate,5,0,0.503255313,0
4091,3/28/2022,66620,43,125030,7,673,22,Postgraduate,6,1,1.026771474,1
8397,3/28/2022,97970,21,146140,8,776,1,Bachelor,2,1,0.382846894,1
2527,3/28/2022,85860,31,243900,1,493,22,Doctoral,2,1,0.570057006,0
21684,3/29/2022,93820,33,87120,3,792,23,Postgraduate,11,0,0.578566359,0
15357,3/29/2022,31680,31,71770,4,481,3,Doctoral,13,1,0.49665219,0
14686,3/29/2022,68740,29,57620,1,517,14,Postgraduate,11,1,0.34191535,1
7237,3/30/2022,73620,59,133990,8,294,11,Postgraduate,7,0,0.50500618,0
12897,3/30/2022,65410,30,175160,2,655,9,Bachelor,8,0,0.437572744,1
6492,3/30/2022,60640,31,174700,1,449,1,Bachelor,1,1,0.560461878,0
9015,3/30/2022,94910,54,154070,7,640,3,Bachelor,3,0,1.478353442,0
21648,3/30/2022,43600,26,296510,3,660,9,Bachelor,14,0,0.595094205,0
20566,3/30/2022,90460,54,208260,1,584,12,Postgraduate,7,0,0.20618373,0
11165,3/30/2022,52120,27,173000,8,793,22,Doctoral,4,1,0.700699906,1
7264,3/30/2022,86690,57,162180,6,560,12,Doctoral,9,0,1.09490768,1
1105,3/30/2022,63940,30,53900,6,616,12,Bachelor,5,1,1.013185459,1
19261,3/30/2022,85990,43,266370,7,798,22,Bachelor,9,1,0.565331715,1
19243,3/30/2022,61120,41,204770,2,673,25,Bachelor,6,0,0.118854733,0
5051,3/30/2022,30770,21,220500,3,289,10,Postgraduate,3,1,1.478014657,1
22113,3/30/2022,71470,57,79270,9,386,10,High School,12,1,0.765165365,1
10552,3/31/2022,51260,41,252070,6,752,18,Doctoral,13,0,0.695028944,0
2612,4/1/2022,71870,36,285740,1,403,25,Bachelor,5,1,0.332808192,0
3160,4/1/2022,61800,27,251420,2,613,8,Bachelor,6,0,0.526327945,1
12113,4/1/2022,57260,32,273830,7,266,10,High School,4,0,0.517792793,0
8365,4/1/2022,71720,34,212940,5,777,15,Bachelor,13,0,0.225916131,0
13856,4/1/2022,47980,59,212770,3,486,28,Postgraduate,13,1,0.277347115,1
8065,4/1/2022,61910,22,184330,1,471,20,Postgraduate,8,0,0.621437353,1
20633,4/4/2022,43310,32,155710,5,583,24,Postgraduate,14,1,0.298124383,0
18796,4/4/2022,68390,55,224530,5,493,18,Bachelor,1,1,4.575621891,1
24300,4/4/2022,98450,23,187850,7,760,7,Bachelor,13,0,0.45558942,1
1482,4/4/2022,92530,37,289900,9,582,8,Bachelor,13,0,0.517674617,0
3358,4/4/2022,32190,57,227190,1,640,14,Bachelor,3,1,0.266218269,0
6246,4/4/2022,73350,36,129540,6,411,28,Doctoral,2,1,0.499488954,0
21570,4/4/2022,87560,32,263370,6,315,11,Postgraduate,6,1,0.789752794,1
15740,4/4/2022,80670,35,178640,3,635,12,Doctoral,12,1,1.214981818,1
7114,4/4/2022,57110,25,195790,7,363,28,Bachelor,5,1,0.892239428,1
2375,4/4/2022,62200,51,202200,5,617,25,Bachelor,14,0,0.473937123,0
17670,4/4/2022,45530,45,250560,7,327,12,Bachelor,1,0,0.612134345,0
11711,4/5/2022,47490,33,78880,1,661,2,Bachelor,6,1,0.473049443,1
16989,4/5/2022,57250,23,292700,4,661,19,Bachelor,6,1,0.54700968,0
21074,4/6/2022,65380,23,145040,1,381,23,Bachelor,4,1,0.795902106,1
8390,4/6/2022,30040,52,254090,3,496,2,Bachelor,4,1,0.701953488,1
10395,4/6/2022,50110,22,105620,8,320,16,Doctoral,8,0,1.696889071,0
10941,4/6/2022,53770,40,127040,7,661,14,Postgraduate,10,0,0.277698786,0
12984,4/6/2022,75820,55,64000,4,586,17,Bachelor,1,0,0.103411296,0
18445,4/6/2022,69460,29,198890,8,712,15,High School,8,1,0.666262136,1
13587,4/6/2022,63780,26,110060,3,714,17,Bachelor,3,0,0.792172359,0
7965,4/6/2022,63540,48,136290,1,573,17,Postgraduate,11,0,0.361857422,1
8583,4/6/2022,97260,21,97920,7,639,28,Bachelor,8,1,0.139678805,1
13297,4/6/2022,40570,32,288580,4,291,17,Bachelor,8,1,0.072580645,0
